# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, level_avg_total_rows[L3], level_avg_total_rows[L2], level_avg_total_rows[L1], level_avg_total_rows[L0]
8.255091667, 0.000000013, 0.000000016, 0.000000021, 0.000000706, 0.000000748, 0.000001404, 0.000000013, 0.000000016, 0.000000021, 0.000000702, 0.000000747, 0.000001392, 11264.000000000, 11264.000000000, 11264.000000000, 11264.000000000
8.330088854, 0.000000015, 0.000000015, 0.000000069, 0.000000698, 0.000000850, 0.000001444, 0.000000014, 0.000000015, 0.000000069, 0.000000695, 0.000000842, 0.000001394, 10496.000000000, 10496.000000000, 10496.000000000, 10496.000000000
8.380086899, 0.000000017, 0.000000019, 0.000000025, 0.000000984, 0.000001001, 0.000001341, 0.000000017, 0.000000019, 0.000000025, 0.000000948, 0.000000987, 0.000001290, 5504.000000000, 5504.000000000, 5504.000000000, 5504.000000000
8.430085182, 0.000000026, 0.000000035, 0.000000116, 0.000001135, 0.000001298, 0.000001500, 0.000000026, 0.000000035, 0.000000116, 0.000001133, 0.000001287, 0.000001486, 5696.000000000, 5696.000000000, 5696.000000000, 5696.000000000
8.480083227, 0.000000019, 0.000000026, 0.000000052, 0.000001079, 0.000001377, 0.000001444, 0.000000019, 0.000000026, 0.000000052, 0.000001074, 0.000001372, 0.000001410, 5888.000000000, 5888.000000000, 5888.000000000, 5888.000000000
8.530081272, 0.000000025, 0.000000034, 0.000000123, 0.000001325, 0.000001441, 0.000001498, 0.000000025, 0.000000034, 0.000000122, 0.000001312, 0.000001420, 0.000001477, 5824.000000000, 5824.000000000, 5824.000000000, 5824.000000000
8.580079317, 0.000000022, 0.000000023, 0.000000027, 0.000000945, 0.000001187, 0.000001506, 0.000000022, 0.000000023, 0.000000027, 0.000000942, 0.000001186, 0.000001487, 6208.000000000, 6208.000000000, 6208.000000000, 6208.000000000
8.630077362, 0.000000020, 0.000000025, 0.000000114, 0.000001192, 0.000001372, 0.000001463, 0.000000020, 0.000000025, 0.000000113, 0.000001190, 0.000001369, 0.000001461, 6272.000000000, 6272.000000000, 6272.000000000, 6272.000000000
8.680075645, 0.000000019, 0.000000022, 0.000000026, 0.000000818, 0.000001127, 0.000001491, 0.000000019, 0.000000022, 0.000000026, 0.000000818, 0.000001127, 0.000001489, 5504.000000000, 5504.000000000, 5504.000000000, 5504.000000000
8.805070877, 0.000000009, 0.000000012, 0.000000014, 0.000000663, 0.000000748, 0.000001156, 0.000000009, 0.000000012, 0.000000014, 0.000000663, 0.000000748, 0.000001148, 4928.000000000, 4928.000000000, 4928.000000000, 4928.000000000
8.880067825, 0.000000006, 0.000000013, 0.000000019, 0.000000377, 0.000000494, 0.000000618, 0.000000006, 0.000000013, 0.000000019, 0.000000377, 0.000000494, 0.000000618, 3968.000000000, 3968.000000000, 3968.000000000, 3968.000000000
8.930066109, 0.000000017, 0.000000021, 0.000000087, 0.000000763, 0.000000929, 0.000000970, 0.000000017, 0.000000021, 0.000000087, 0.000000763, 0.000000929, 0.000000969, 4544.000000000, 4544.000000000, 4544.000000000, 4544.000000000
8.980064154, 0.000000021, 0.000000022, 0.000000060, 0.000000765, 0.000001452, 0.000001665, 0.000000021, 0.000000022, 0.000000060, 0.000000765, 0.000001451, 0.000001663, 4544.000000000, 4544.000000000, 4544.000000000, 4544.000000000
9.030062199, 0.000000017, 0.000000018, 0.000000038, 0.000001011, 0.000001056, 0.000001286, 0.000000017, 0.000000018, 0.000000038, 0.000001011, 0.000001055, 0.000001286, 4800.000000000, 4800.000000000, 4800.000000000, 4800.000000000
9.080051899, 0.000000016, 0.000000019, 0.000000067, 0.000000821, 0.000001399, 0.000001730, 0.000000016, 0.000000019, 0.000000067, 0.000000821, 0.000001398, 0.000001729, 4864.000000000, 4864.000000000, 4864.000000000, 4864.000000000
9.130049944, 0.000000018, 0.000000019, 0.000000040, 0.000000932, 0.000001062, 0.000001185, 0.000000018, 0.000000019, 0.000000040, 0.000000931, 0.000001060, 0.000001183, 4992.000000000, 4992.000000000, 4992.000000000, 4992.000000000
9.180047989, 0.000000012, 0.000000016, 0.000000069, 0.000000744, 0.000001395, 0.000001598, 0.000000012, 0.000000016, 0.000000069, 0.000000744, 0.000001393, 0.000001596, 5120.000000000, 5120.000000000, 5120.000000000, 5120.000000000
9.230046034, 0.000000019, 0.000000020, 0.000000044, 0.000000823, 0.000001028, 0.000001130, 0.000000019, 0.000000020, 0.000000044, 0.000000823, 0.000001027, 0.000001129, 5312.000000000, 5312.000000000, 5312.000000000, 5312.000000000
9.355041027, 0.000000004, 0.000000007, 0.000000015, 0.000000501, 0.000000750, 0.000001033, 0.000000004, 0.000000007, 0.000000015, 0.000000500, 0.000000749, 0.000001033, 7808.000000000, 7808.000000000, 7808.000000000, 7808.000000000
9.405038834, 0.000000017, 0.000000033, 0.000000168, 0.000001093, 0.000001311, 0.000001496, 0.000000017, 0.000000033, 0.000000168, 0.000001093, 0.000001310, 0.000001495, 4352.000000000, 4352.000000000, 4352.000000000, 4352.000000000
9.455037117, 0.000000005, 0.000000009, 0.000000014, 0.000000307, 0.000000516, 0.000000568, 0.000000005, 0.000000009, 0.000000014, 0.000000307, 0.000000515, 0.000000568, 4864.000000000, 4864.000000000, 4864.000000000, 4864.000000000
9.505035162, 0.000000011, 0.000000023, 0.000000072, 0.000000801, 0.000000888, 0.000001196, 0.000000011, 0.000000023, 0.000000072, 0.000000801, 0.000000887, 0.000001195, 5504.000000000, 5504.000000000, 5504.000000000, 5504.000000000
9.555032969, 0.000000005, 0.000000010, 0.000000014, 0.000000312, 0.000000509, 0.000000541, 0.000000005, 0.000000010, 0.000000014, 0.000000312, 0.000000509, 0.000000541, 4992.000000000, 4992.000000000, 4992.000000000, 4992.000000000
9.605031013, 0.000000010, 0.000000024, 0.000000057, 0.000000808, 0.000000862, 0.000001230, 0.000000010, 0.000000024, 0.000000057, 0.000000808, 0.000000861, 0.000001230, 4096.000000000, 4096.000000000, 4096.000000000, 4096.000000000
9.655029058, 0.000000004, 0.000000010, 0.000000014, 0.000000320, 0.000000502, 0.000000570, 0.000000004, 0.000000010, 0.000000014, 0.000000320, 0.000000501, 0.000000570, 4352.000000000, 4352.000000000, 4352.000000000, 4352.000000000
9.705027103, 0.000000010, 0.000000022, 0.000000053, 0.000000812, 0.000000840, 0.000001181, 0.000000010, 0.000000022, 0.000000053, 0.000000812, 0.000000839, 0.000001180, 4352.000000000, 4352.000000000, 4352.000000000, 4352.000000000
9.755025148, 0.000000004, 0.000000009, 0.000000014, 0.000000319, 0.000000470, 0.000000545, 0.000000004, 0.000000009, 0.000000014, 0.000000319, 0.000000470, 0.000000545, 4416.000000000, 4416.000000000, 4416.000000000, 4416.000000000
9.805022955, 0.000000013, 0.000000020, 0.000000096, 0.000000779, 0.000000874, 0.000001109, 0.000000013, 0.000000020, 0.000000096, 0.000000779, 0.000000874, 0.000001108, 3648.000000000, 3648.000000000, 3648.000000000, 3648.000000000
9.905019045, 0.000000005, 0.000000006, 0.000000009, 0.000000270, 0.000000296, 0.000000513, 0.000000005, 0.000000006, 0.000000009, 0.000000269, 0.000000296, 0.000000512, 3008.000000000, 3008.000000000, 3008.000000000, 3008.000000000
10.005015135, 0.000000008, 0.000000009, 0.000000011, 0.000000229, 0.000000313, 0.000000674, 0.000000008, 0.000000009, 0.000000011, 0.000000229, 0.000000313, 0.000000674, 3136.000000000, 3136.000000000, 3136.000000000, 3136.000000000
10.105011225, 0.000000012, 0.000000017, 0.000000018, 0.000000254, 0.000000330, 0.000001026, 0.000000012, 0.000000016, 0.000000018, 0.000000254, 0.000000329, 0.000001022, 9856.000000000, 9856.000000000, 9856.000000000, 9856.000000000
10.205007315, 0.000000011, 0.000000022, 0.000000027, 0.000000265, 0.000000346, 0.000001315, 0.000000011, 0.000000022, 0.000000027, 0.000000265, 0.000000346, 0.000001310, 4416.000000000, 4416.000000000, 4416.000000000, 4416.000000000
10.255005360, 0.000000011, 0.000000034, 0.000000036, 0.000000250, 0.000000305, 0.000001299, 0.000000011, 0.000000034, 0.000000036, 0.000000250, 0.000000305, 0.000001294, 4736.000000000, 4736.000000000, 4736.000000000, 4736.000000000
10.305003166, 0.000000122, 0.000000178, 0.000000601, 0.000000768, 0.000000859, 0.000002431, 0.000000121, 0.000000178, 0.000000598, 0.000000768, 0.000000858, 0.000002409, 5248.000000000, 5248.000000000, 5248.000000000, 5248.000000000
10.355001211, 0.000000013, 0.000000040, 0.000000062, 0.000000323, 0.000000380, 0.000001782, 0.000000013, 0.000000040, 0.000000062, 0.000000323, 0.000000380, 0.000001780, 5184.000000000, 5184.000000000, 5184.000000000, 5184.000000000
10.404999256, 0.000000204, 0.000000301, 0.000000882, 0.000000845, 0.000000964, 0.000003213, 0.000000203, 0.000000301, 0.000000877, 0.000000845, 0.000000964, 0.000003202, 5568.000000000, 5568.000000000, 5568.000000000, 5568.000000000
10.454997301, 0.000000011, 0.000000038, 0.000000077, 0.000000327, 0.000000369, 0.000001929, 0.000000011, 0.000000038, 0.000000077, 0.000000327, 0.000000369, 0.000001926, 5632.000000000, 5632.000000000, 5632.000000000, 5632.000000000
10.504995346, 0.000000758, 0.000001061, 0.000001260, 0.000000849, 0.000000937, 0.000003413, 0.000000748, 0.000001052, 0.000001256, 0.000000849, 0.000000937, 0.000003400, 5824.000000000, 5824.000000000, 5824.000000000, 5824.000000000
10.554993391, 0.000000012, 0.000000037, 0.000000083, 0.000000330, 0.000000453, 0.000002122, 0.000000012, 0.000000037, 0.000000083, 0.000000330, 0.000000453, 0.000002115, 6464.000000000, 6464.000000000, 6464.000000000, 6464.000000000
10.654989243, 0.000000019, 0.000000046, 0.000000142, 0.000000989, 0.000001110, 0.000003719, 0.000000019, 0.000000046, 0.000000142, 0.000000989, 0.000001109, 0.000003694, 12672.000000000, 12672.000000000, 12672.000000000, 12672.000000000
10.704987526, 0.000000118, 0.000000187, 0.000000696, 0.000001892, 0.000002127, 0.000004164, 0.000000118, 0.000000186, 0.000000687, 0.000001890, 0.000002124, 0.000004086, 6976.000000000, 6976.000000000, 6976.000000000, 6976.000000000
10.804983377, 0.000000009, 0.000000014, 0.000000019, 0.000000200, 0.000000309, 0.000001179, 0.000000009, 0.000000014, 0.000000019, 0.000000200, 0.000000309, 0.000001177, 13952.000000000, 13952.000000000, 13952.000000000, 13952.000000000
10.879980326, 0.000000008, 0.000000010, 0.000000011, 0.000000202, 0.000000234, 0.000000749, 0.000000008, 0.000000010, 0.000000011, 0.000000202, 0.000000234, 0.000000748, 12096.000000000, 12096.000000000, 12096.000000000, 12096.000000000
10.929978371, 0.000000014, 0.000000016, 0.000000126, 0.000000536, 0.000000609, 0.000000912, 0.000000014, 0.000000016, 0.000000126, 0.000000535, 0.000000609, 0.000000910, 5248.000000000, 5248.000000000, 5248.000000000, 5248.000000000
10.979976416, 0.000000009, 0.000000015, 0.000000029, 0.000000545, 0.000000842, 0.000001108, 0.000000009, 0.000000015, 0.000000029, 0.000000545, 0.000000842, 0.000001107, 4480.000000000, 4480.000000000, 4480.000000000, 4480.000000000
11.029974461, 0.000000014, 0.000000016, 0.000000117, 0.000000910, 0.000001043, 0.000001056, 0.000000014, 0.000000016, 0.000000117, 0.000000909, 0.000001041, 0.000001055, 5440.000000000, 5440.000000000, 5440.000000000, 5440.000000000
11.154969454, 0.000000005, 0.000000007, 0.000000011, 0.000000439, 0.000000557, 0.000000770, 0.000000005, 0.000000007, 0.000000011, 0.000000439, 0.000000557, 0.000000768, 9280.000000000, 9280.000000000, 9280.000000000, 9280.000000000
11.279964447, 0.000000004, 0.000000005, 0.000000012, 0.000000405, 0.000000436, 0.000000618, 0.000000004, 0.000000005, 0.000000012, 0.000000405, 0.000000435, 0.000000617, 10368.000000000, 10368.000000000, 10368.000000000, 10368.000000000
11.379960537, 0.000000006, 0.000000007, 0.000000013, 0.000000432, 0.000000504, 0.000000686, 0.000000006, 0.000000007, 0.000000013, 0.000000431, 0.000000503, 0.000000682, 11328.000000000, 11328.000000000, 11328.000000000, 11328.000000000
11.429958582, 0.000000015, 0.000000017, 0.000000093, 0.000000723, 0.000000807, 0.000000825, 0.000000015, 0.000000017, 0.000000093, 0.000000722, 0.000000805, 0.000000823, 7296.000000000, 7296.000000000, 7296.000000000, 7296.000000000
11.479956627, 0.000000009, 0.000000014, 0.000000029, 0.000000630, 0.000000989, 0.000001158, 0.000000009, 0.000000014, 0.000000029, 0.000000630, 0.000000988, 0.000001158, 6144.000000000, 6144.000000000, 6144.000000000, 6144.000000000
11.529954672, 0.000000017, 0.000000020, 0.000000089, 0.000000829, 0.000001141, 0.000001193, 0.000000017, 0.000000020, 0.000000089, 0.000000828, 0.000001140, 0.000001192, 6016.000000000, 6016.000000000, 6016.000000000, 6016.000000000
11.579952717, 0.000000011, 0.000000017, 0.000000031, 0.000000592, 0.000001030, 0.000001360, 0.000000011, 0.000000017, 0.000000031, 0.000000592, 0.000001030, 0.000001359, 4928.000000000, 4928.000000000, 4928.000000000, 4928.000000000
11.629950762, 0.000000018, 0.000000020, 0.000000074, 0.000000719, 0.000001120, 0.000001405, 0.000000018, 0.000000020, 0.000000074, 0.000000719, 0.000001120, 0.000001404, 4096.000000000, 4096.000000000, 4096.000000000, 4096.000000000
11.679948568, 0.000000012, 0.000000024, 0.000000027, 0.000000536, 0.000001049, 0.000001336, 0.000000012, 0.000000024, 0.000000027, 0.000000536, 0.000001049, 0.000001335, 4480.000000000, 4480.000000000, 4480.000000000, 4480.000000000
11.729946613, 0.000000020, 0.000000046, 0.000000106, 0.000000599, 0.000001305, 0.000001637, 0.000000020, 0.000000046, 0.000000105, 0.000000598, 0.000001304, 0.000001635, 4288.000000000, 4288.000000000, 4288.000000000, 4288.000000000
11.779944658, 0.000000011, 0.000000015, 0.000000025, 0.000000565, 0.000000900, 0.000001297, 0.000000011, 0.000000015, 0.000000025, 0.000000565, 0.000000898, 0.000001296, 4928.000000000, 4928.000000000, 4928.000000000, 4928.000000000
11.854941607, 0.000000013, 0.000000015, 0.000000045, 0.000000505, 0.000000835, 0.000001379, 0.000000013, 0.000000015, 0.000000045, 0.000000505, 0.000000835, 0.000001379, 4032.000000000, 4032.000000000, 4032.000000000, 4032.000000000
11.904939651, 0.000000025, 0.000000027, 0.000000137, 0.000000673, 0.000001241, 0.000001717, 0.000000025, 0.000000027, 0.000000137, 0.000000673, 0.000001240, 0.000001717, 4032.000000000, 4032.000000000, 4032.000000000, 4032.000000000
11.954937696, 0.000000010, 0.000000012, 0.000000046, 0.000000468, 0.000000821, 0.000001447, 0.000000010, 0.000000012, 0.000000046, 0.000000468, 0.000000821, 0.000001447, 3200.000000000, 3200.000000000, 3200.000000000, 3200.000000000
12.004935741, 0.000000020, 0.000000024, 0.000000080, 0.000000573, 0.000001238, 0.000001710, 0.000000020, 0.000000024, 0.000000080, 0.000000573, 0.000001237, 0.000001709, 3520.000000000, 3520.000000000, 3520.000000000, 3520.000000000
12.104931831, 0.000000003, 0.000000004, 0.000000005, 0.000000156, 0.000000178, 0.000000317, 0.000000003, 0.000000004, 0.000000005, 0.000000156, 0.000000178, 0.000000316, 5696.000000000, 5696.000000000, 5696.000000000, 5696.000000000
12.154929638, 0.000000007, 0.000000011, 0.000000017, 0.000000197, 0.000000274, 0.000000447, 0.000000007, 0.000000011, 0.000000017, 0.000000197, 0.000000274, 0.000000447, 3584.000000000, 3584.000000000, 3584.000000000, 3584.000000000
12.204927921, 0.000000016, 0.000000017, 0.000000033, 0.000000517, 0.000000586, 0.000000894, 0.000000016, 0.000000017, 0.000000033, 0.000000516, 0.000000586, 0.000000886, 4288.000000000, 4288.000000000, 4288.000000000, 4288.000000000
12.254925966, 0.000000009, 0.000000015, 0.000000030, 0.000000296, 0.000000444, 0.000001209, 0.000000009, 0.000000015, 0.000000030, 0.000000296, 0.000000444, 0.000001208, 2240.000000000, 2240.000000000, 2240.000000000, 2240.000000000
12.304923773, 0.000000012, 0.000000017, 0.000000042, 0.000000439, 0.000000679, 0.000001435, 0.000000012, 0.000000017, 0.000000042, 0.000000438, 0.000000678, 0.000001433, 2880.000000000, 2880.000000000, 2880.000000000, 2880.000000000
12.404919863, 0.000000003, 0.000000004, 0.000000010, 0.000000184, 0.000000209, 0.000000305, 0.000000003, 0.000000004, 0.000000010, 0.000000183, 0.000000209, 0.000000304, 4736.000000000, 4736.000000000, 4736.000000000, 4736.000000000
12.454917908, 0.000000006, 0.000000012, 0.000000023, 0.000000247, 0.000000295, 0.000000671, 0.000000006, 0.000000012, 0.000000023, 0.000000247, 0.000000295, 0.000000670, 384.000000000, 384.000000000, 384.000000000, 384.000000000
12.504915953, 0.000000013, 0.000000035, 0.000000047, 0.000000420, 0.000000715, 0.000001391, 0.000000013, 0.000000035, 0.000000047, 0.000000420, 0.000000715, 0.000001391, 192.000000000, 192.000000000, 192.000000000, 192.000000000
12.604911804, 0.000000004, 0.000000004, 0.000000007, 0.000000152, 0.000000242, 0.000000281, 0.000000004, 0.000000004, 0.000000007, 0.000000152, 0.000000241, 0.000000280, 5824.000000000, 5824.000000000, 5824.000000000, 5824.000000000
12.704907894, 0.000000004, 0.000000004, 0.000000008, 0.000000139, 0.000000241, 0.000000250, 0.000000004, 0.000000004, 0.000000008, 0.000000139, 0.000000240, 0.000000250, 7168.000000000, 7168.000000000, 7168.000000000, 7168.000000000
12.804903984, 0.000000004, 0.000000004, 0.000000012, 0.000000135, 0.000000214, 0.000000326, 0.000000004, 0.000000004, 0.000000012, 0.000000135, 0.000000214, 0.000000326, 9344.000000000, 9344.000000000, 9344.000000000, 9344.000000000
12.854902029, 0.000000011, 0.000000013, 0.000000022, 0.000000130, 0.000000306, 0.000000607, 0.000000011, 0.000000013, 0.000000022, 0.000000130, 0.000000306, 0.000000607, 4992.000000000, 4992.000000000, 4992.000000000, 4992.000000000
12.904899836, 0.000000009, 0.000000016, 0.000000035, 0.000000448, 0.000000636, 0.000001366, 0.000000009, 0.000000015, 0.000000035, 0.000000448, 0.000000634, 0.000001359, 6016.000000000, 6016.000000000, 6016.000000000, 6016.000000000
12.954898119, 0.000000010, 0.000000013, 0.000000019, 0.000000160, 0.000000411, 0.000000934, 0.000000010, 0.000000013, 0.000000019, 0.000000160, 0.000000411, 0.000000933, 3584.000000000, 3584.000000000, 3584.000000000, 3584.000000000
13.004896164, 0.000000008, 0.000000015, 0.000000037, 0.000000469, 0.000000676, 0.000001646, 0.000000008, 0.000000015, 0.000000037, 0.000000469, 0.000000676, 0.000001645, 3584.000000000, 3584.000000000, 3584.000000000, 3584.000000000
13.054890156, 0.000000008, 0.000000011, 0.000000018, 0.000000174, 0.000000365, 0.000000867, 0.000000008, 0.000000011, 0.000000018, 0.000000174, 0.000000365, 0.000000867, 3840.000000000, 3840.000000000, 3840.000000000, 3840.000000000
13.154886246, 0.000000005, 0.000000005, 0.000000012, 0.000000426, 0.000000521, 0.000000627, 0.000000005, 0.000000005, 0.000000012, 0.000000426, 0.000000520, 0.000000627, 7936.000000000, 7936.000000000, 7936.000000000, 7936.000000000
13.204884291, 0.000000011, 0.000000013, 0.000000040, 0.000000831, 0.000000904, 0.000001148, 0.000000011, 0.000000013, 0.000000040, 0.000000830, 0.000000903, 0.000001147, 4544.000000000, 4544.000000000, 4544.000000000, 4544.000000000
13.254882336, 0.000000008, 0.000000013, 0.000000019, 0.000000177, 0.000000292, 0.000000628, 0.000000008, 0.000000013, 0.000000019, 0.000000177, 0.000000292, 0.000000628, 5120.000000000, 5120.000000000, 5120.000000000, 5120.000000000
13.379877329, 0.000000003, 0.000000004, 0.000000012, 0.000000284, 0.000000509, 0.000000625, 0.000000003, 0.000000004, 0.000000012, 0.000000284, 0.000000507, 0.000000621, 8384.000000000, 8384.000000000, 8384.000000000, 8384.000000000
